-103.0,15.0,14.0,13.0,12.0,14.0,16.0,14.0,14.0,16.0,17.0,16.0,17.0,18.0,16.0,17.0,15.0,15.0,15.0,16.0,19.0,17.0,14.0,16.0,15.0,15.0,15.0,16.0,14.0,15.0,20.0,16.0,18.0,17.0,20.0,18.0,20.0,15.0,19.0,17.0,22.0,23.0,22.0,20.0,18.0,12.0,14.0,13.0,13.0,15.0,14.0,16.0,17.0,15.0,18.0,16.0,19.0,16.0,19.0,16.0,14.0,18.0,13.0,20.0,15.0,11.0,11.0,11.0,8.0,10.0,10.0,13.0,9.0,7.0,8.0,9.0,7.0,9.0,10.0,10.0,10.0,14.0,16.0,8.0,13.0,14.0,14.0,27.0,17.0,19.0,25.0,30.0,23.0,32.0,30.0,23.0,28.0,36.0,38.0,29.0,28.0,25.0,41.0,37.0,39.0,36.0,26.0,40.0,28.0,36.0,35.0,21.0,21.0,23.0,25.0,32.0,15.0,23.0,19.0,12.0,34.0,19.0,12.0,38.0,81.0,25.0,22.0,13.0,11.0,9.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-102.0,14.0,16.0,15.0,13.0,13.0,13.0,15.0,14.0,13.0,14.0,16.0,17.0,17.0,19.0,18.0,18.0,16.0,17.0,14.0,15.0,18.0,16.0,14.0,16.0,15.0,18.0,15.0,14.0,14.0,18.0,20.0,17.0,20.0,16.0,17.0,21.0,17.0,16.0,18.0,22.0,25.0,23.0,20.0,18.0,16.0,12.0,13.0,11.0,12.0,17.0,17.0,17.0,18.0,17.0,19.0,17.0,19.0,16.0,16.0,17.0,16.0,17.0,15.0,19.0,13.0,11.0,11.0,10.0,11.0,10.0,13.0,12.0,6.0,7.0,9.0,13.0,8.0,8.0,9.0,13.0,10.0,17.0,18.0,14.0,11.0,16.0,15.0,26.0,22.0,25.0,20.0,24.0,26.0,28.0,30.0,29.0,31.0,40.0,36.0,40.0,27.0,33.0,37.0,33.0,33.0,31.0,30.0,26.0,24.0,37.0,25.0,20.0,21.0,24.0,30.0,13.0,17.0,20.0,16.0,18.0,23.0,18.0,25.0,62.0,68.0,20.0,16.0,11.0,7.0,4.0,5.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-101.0,15.0,14.0,16.0,15.0,14.0,14.0,14.0,15.0,13.0,13.0,15.0,16.0,15.0,16.0,17.0,17.0,18.0,16.0,17.0,14.0,17.0,18.0,16.0,14.0,17.0,17.0,15.0,15.0,12.0,13.0,19.0,19.0,19.0,18.0,19.0,16.0,20.0,18.0,20.0,18.0,19.0,23.0,26.0,21.0,19.0,13.0,12.0,15.0,15.0,15.0,15.0,17.0,19.0,20.0,18.0,17.0,20.0,16.0,18.0,18.0,17.0,20.0,19.0,21.0,19.0,13.0,12.0,10.0,8.0,9.0,10.0,15.0,12.0,6.0,7.0,7.0,14.0,11.0,9.0,10.0,12.0,8.0,17.0,12.0,16.0,17.0,18.0,18.0,21.0,24.0,32.0,29.0,30.0,29.0,29.0,30.0,28.0,33.0,33.0,27.0,28.0,25.0,38.0,36.0,39.0,31.0,28.0,44.0,25.0,34.0,31.0,23.0,26.0,27.0,24.0,32.0,16.0,18.0,19.0,14.0,31.0,22.0,13.0,37.0,88.0,20.0,17.0,13.0,10.0,9.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-100.0,15.0,16.0,16.0,15.0,15.0,15.0,15.0,14.0,14.0,13.0,15.0,16.0,15.0,16.0,16.0,17.0,15.0,17.0,17.0,17.0,15.0,16.0,18.0,15.0,15.0,16.0,15.0,16.0,15.0,13.0,14.0,19.0,19.0,18.0,17.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,22.0,26.0,19.0,18.0,13.0,15.0,14.0,14.0,14.0,14.0,19.0,18.0,15.0,18.0,16.0,23.0,18.0,15.0,16.0,15.0,19.0,16.0,20.0,16.0,12.0,13.0,10.0,10.0,8.0,10.0,14.0,10.0,7.0,9.0,7.0,9.0,10.0,7.0,12.0,14.0,11.0,13.0,12.0,11.0,16.0,22.0,22.0,19.0,20.0,25.0,21.0,28.0,27.0,27.0,23.0,32.0,41.0,39.0,34.0,25.0,36.0,31.0,35.0,39.0,32.0,33.0,29.0,26.0,39.0,25.0,20.0,25.0,21.0,27.0,16.0,21.0,20.0,16.0,20.0,25.0,15.0,23.0,84.0,36.0,18.0,16.0,10.0,8.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-99.0,14.0,14.0,16.0,15.0,17.0,16.0,16.0,15.0,15.0,13.0,13.0,14.0,17.0,16.0,16.0,16.0,17.0,18.0,16.0,17.0,16.0,14.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,15.0,12.0,16.0,18.0,21.0,19.0,17.0,17.0,21.0,17.0,19.0,18.0,24.0,21.0,22.0,21.0,20.0,15.0,14.0,15.0,12.0,14.0,15.0,13.0,15.0,19.0,16.0,15.0,17.0,19.0,19.0,16.0,15.0,17.0,17.0,18.0,19.0,12.0,11.0,10.0,10.0,11.0,8.0,12.0,11.0,7.0,8.0,9.0,8.0,9.0,12.0,8.0,12.0,14.0,16.0,13.0,16.0,13.0,16.0,20.0,23.0,25.0,25.0,27.0,28.0,32.0,25.0,32.0,26.0,36.0,29.0,29.0,25.0,24.0,42.0,35.0,36.0,37.0,27.0,40.0,21.0,31.0,29.0,21.0,25.0,26.0,24.0,31.0,18.0,18.0,16.0,17.0,25.0,24.0,19.0,42.0,83.0,23.0,19.0,13.0,7.0,10.0,4.0,4.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-98.0,13.0,14.0,13.0,16.0,14.0,16.0,16.0,15.0,15.0,17.0,16.0,14.0,14.0,15.0,16.0,17.0,17.0,17.0,16.0,16.0,17.0,16.0,14.0,17.0,16.0,15.0,16.0,17.0,15.0,19.0,16.0,14.0,17.0,19.0,20.0,18.0,20.0,19.0,22.0,19.0,20.0,19.0,22.0,21.0,25.0,21.0,20.0,11.0,13.0,15.0,14.0,14.0,13.0,15.0,18.0,16.0,19.0,14.0,18.0,20.0,19.0,17.0,17.0,17.0,17.0,18.0,17.0,12.0,14.0,11.0,9.0,10.0,10.0,14.0,11.0,6.0,9.0,10.0,10.0,9.0,11.0,9.0,10.0,14.0,14.0,13.0,18.0,16.0,17.0,18.0,22.0,24.0,26.0,26.0,26.0,31.0,29.0,28.0,29.0,44.0,40.0,33.0,27.0,36.0,32.0,35.0,35.0,31.0,36.0,22.0,26.0,33.0,25.0,21.0,27.0,27.0,24.0,18.0,23.0,17.0,17.0,18.0,32.0,18.0,20.0,104.0,20.0,15.0,16.0,9.0,7.0,4.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-97.0,16.0,14.0,15.0,14.0,15.0,13.0,15.0,14.0,13.0,16.0,16.0,15.0,14.0,17.0,18.0,17.0,17.0,17.0,18.0,17.0,16.0,19.0,15.0,16.0,17.0,16.0,15.0,19.0,21.0,17.0,18.0,15.0,15.0,18.0,20.0,18.0,15.0,18.0,17.0,21.0,20.0,18.0,21.0,20.0,23.0,24.0,21.0,19.0,12.0,16.0,15.0,16.0,15.0,19.0,17.0,23.0,15.0,17.0,17.0,19.0,18.0,18.0,16.0,18.0,17.0,20.0,21.0,16.0,11.0,10.0,9.0,11.0,8.0,12.0,12.0,7.0,5.0,9.0,11.0,9.0,9.0,11.0,13.0,13.0,14.0,14.0,12.0,16.0,20.0,23.0,16.0,26.0,30.0,27.0,31.0,31.0,24.0,29.0,28.0,36.0,29.0,27.0,26.0,26.0,43.0,32.0,35.0,43.0,32.0,45.0,24.0,32.0,32.0,21.0,25.0,18.0,24.0,28.0,16.0,20.0,16.0,20.0,20.0,18.0,21.0,65.0,59.0,24.0,20.0,12.0,6.0,9.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-96.0,16.0,15.0,14.0,14.0,16.0,16.0,15.0,16.0,13.0,12.0,13.0,15.0,14.0,14.0,16.0,17.0,18.0,18.0,19.0,17.0,16.0,16.0,19.0,18.0,15.0,15.0,16.0,15.0,16.0,17.0,16.0,19.0,15.0,16.0,17.0,20.0,18.0,17.0,18.0,22.0,20.0,22.0,18.0,22.0,20.0,22.0,22.0,21.0,16.0,15.0,15.0,15.0,15.0,13.0,14.0,15.0,19.0,16.0,16.0,15.0,20.0,21.0,17.0,15.0,18.0,17.0,19.0,17.0,13.0,13.0,10.0,8.0,10.0,9.0,12.0,12.0,6.0,7.0,7.0,10.0,8.0,9.0,9.0,12.0,16.0,11.0,15.0,15.0,16.0,18.0,25.0,20.0,20.0,24.0,24.0,28.0,29.0,28.0,30.0,29.0,42.0,40.0,29.0,25.0,31.0,39.0,36.0,33.0,30.0,39.0,19.0,23.0,30.0,25.0,24.0,26.0,29.0,29.0,22.0,21.0,14.0,19.0,16.0,34.0,22.0,19.0,104.0,18.0,18.0,17.0,8.0,8.0,5.0,3.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-95.0,13.0,15.0,14.0,15.0,14.0,15.0,16.0,15.0,18.0,15.0,13.0,14.0,13.0,12.0,11.0,16.0,18.0,18.0,18.0,19.0,18.0,18.0,16.0,18.0,18.0,16.0,19.0,15.0,15.0,15.0,15.0,17.0,16.0,16.0,17.0,18.0,20.0,20.0,16.0,15.0,22.0,19.0,20.0,21.0,21.0,20.0,21.0,22.0,22.0,14.0,18.0,14.0,16.0,14.0,15.0,15.0,20.0,20.0,16.0,18.0,20.0,19.0,21.0,20.0,18.0,17.0,17.0,19.0,16.0,12.0,14.0,11.0,9.0,8.0,13.0,14.0,13.0,8.0,9.0,9.0,10.0,10.0,10.0,11.0,13.0,12.0,13.0,15.0,18.0,20.0,18.0,23.0,25.0,29.0,25.0,28.0,31.0,25.0,27.0,29.0,33.0,35.0,28.0,29.0,33.0,40.0,31.0,33.0,39.0,28.0,39.0,27.0,28.0,32.0,20.0,29.0,22.0,19.0,28.0,20.0,19.0,16.0,17.0,22.0,19.0,18.0,100.0,24.0,16.0,20.0,10.0,6.0,9.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-94.0,14.0,13.0,15.0,13.0,13.0,12.0,14.0,15.0,15.0,17.0,15.0,15.0,15.0,15.0,13.0,13.0,14.0,15.0,16.0,16.0,19.0,19.0,18.0,18.0,17.0,16.0,17.0,18.0,16.0,15.0,19.0,17.0,17.0,17.0,16.0,18.0,20.0,19.0,15.0,17.0,16.0,23.0,22.0,18.0,24.0,23.0,24.0,23.0,19.0,17.0,13.0,16.0,14.0,14.0,15.0,15.0,14.0,16.0,17.0,15.0,13.0,21.0,19.0,17.0,16.0,19.0,18.0,21.0,18.0,15.0,13.0,10.0,9.0,10.0,6.0,13.0,11.0,7.0,7.0,9.0,12.0,9.0,12.0,12.0,9.0,19.0,9.0,14.0,16.0,17.0,19.0,15.0,24.0,23.0,24.0,26.0,31.0,26.0,25.0,28.0,33.0,32.0,34.0,24.0,22.0,34.0,42.0,30.0,37.0,37.0,44.0,25.0,23.0,30.0,23.0,24.0,18.0,29.0,30.0,22.0,18.0,16.0,22.0,14.0,29.0,24.0,30.0,97.0,19.0,18.0,17.0,7.0,8.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-93.0,17.0,16.0,14.0,14.0,13.0,14.0,11.0,13.0,15.0,15.0,15.0,14.0,16.0,16.0,15.0,14.0,13.0,15.0,17.0,16.0,17.0,20.0,19.0,19.0,19.0,21.0,17.0,17.0,18.0,17.0,16.0,15.0,17.0,15.0,15.0,18.0,18.0,21.0,21.0,17.0,16.0,18.0,23.0,23.0,19.0,24.0,23.0,21.0,23.0,20.0,16.0,14.0,18.0,20.0,18.0,17.0,16.0,16.0,19.0,16.0,16.0,13.0,18.0,21.0,18.0,15.0,17.0,15.0,20.0,15.0,13.0,15.0,13.0,9.0,10.0,8.0,10.0,11.0,6.0,7.0,7.0,11.0,8.0,9.0,15.0,13.0,16.0,11.0,13.0,17.0,21.0,25.0,18.0,27.0,29.0,27.0,27.0,31.0,28.0,29.0,28.0,39.0,34.0,31.0,29.0,28.0,40.0,37.0,29.0,35.0,33.0,33.0,26.0,25.0,32.0,23.0,26.0,25.0,21.0,30.0,23.0,19.0,21.0,16.0,26.0,25.0,12.0,102.0,21.0,19.0,23.0,9.0,6.0,8.0,4.0,4.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-92.0,17.0,18.0,16.0,16.0,16.0,15.0,14.0,14.0,14.0,11.0,16.0,15.0,13.0,15.0,15.0,14.0,14.0,13.0,15.0,17.0,16.0,17.0,18.0,17.0,18.0,20.0,18.0,18.0,16.0,20.0,17.0,17.0,16.0,16.0,14.0,18.0,19.0,17.0,21.0,19.0,16.0,16.0,17.0,21.0,21.0,18.0,25.0,24.0,23.0,20.0,19.0,16.0,14.0,15.0,16.0,15.0,16.0,18.0,17.0,19.0,18.0,16.0,17.0,20.0,23.0,20.0,18.0,19.0,18.0,20.0,12.0,12.0,10.0,13.0,11.0,8.0,14.0,12.0,11.0,8.0,10.0,9.0,10.0,8.0,9.0,12.0,14.0,12.0,15.0,19.0,17.0,18.0,23.0,18.0,27.0,21.0,28.0,28.0,23.0,22.0,29.0,31.0,35.0,29.0,24.0,27.0,36.0,38.0,35.0,34.0,33.0,40.0,28.0,22.0,31.0,19.0,29.0,21.0,23.0,29.0,24.0,14.0,14.0,21.0,19.0,26.0,20.0,76.0,63.0,15.0,15.0,16.0,7.0,8.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-91.0,14.0,15.0,17.0,17.0,17.0,16.0,15.0,15.0,15.0,16.0,12.0,15.0,15.0,13.0,15.0,15.0,13.0,13.0,14.0,15.0,16.0,16.0,17.0,16.0,17.0,16.0,19.0,18.0,18.0,16.0,18.0,18.0,19.0,19.0,19.0,16.0,16.0,18.0,19.0,21.0,17.0,14.0,17.0,21.0,21.0,20.0,22.0,23.0,23.0,26.0,20.0,15.0,18.0,14.0,14.0,16.0,18.0,15.0,15.0,19.0,17.0,18.0,16.0,19.0,19.0,21.0,22.0,18.0,20.0,18.0,18.0,13.0,14.0,10.0,9.0,11.0,8.0,13.0,12.0,7.0,6.0,8.0,10.0,13.0,7.0,10.0,14.0,13.0,12.0,14.0,20.0,20.0,16.0,27.0,23.0,33.0,22.0,33.0,29.0,29.0,28.0,30.0,37.0,29.0,30.0,26.0,26.0,44.0,37.0,30.0,35.0,37.0,34.0,24.0,29.0,34.0,25.0,17.0,28.0,27.0,36.0,19.0,17.0,23.0,9.0,26.0,31.0,11.0,96.0,17.0,19.0,21.0,9.0,7.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-90.0,13.0,14.0,17.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0,17.0,14.0,17.0,13.0,14.0,16.0,15.0,14.0,13.0,14.0,15.0,14.0,17.0,17.0,17.0,15.0,17.0,18.0,17.0,20.0,18.0,19.0,19.0,19.0,19.0,16.0,19.0,19.0,18.0,21.0,21.0,18.0,17.0,19.0,25.0,21.0,17.0,22.0,23.0,24.0,23.0,22.0,14.0,15.0,15.0,14.0,14.0,17.0,17.0,15.0,17.0,15.0,16.0,15.0,19.0,19.0,19.0,22.0,17.0,20.0,22.0,17.0,15.0,13.0,13.0,8.0,9.0,10.0,10.0,11.0,6.0,9.0,9.0,8.0,14.0,9.0,14.0,13.0,13.0,12.0,16.0,19.0,25.0,17.0,24.0,25.0,29.0,26.0,29.0,22.0,27.0,26.0,31.0,38.0,26.0,26.0,30.0,37.0,38.0,37.0,33.0,35.0,35.0,33.0,17.0,29.0,18.0,25.0,23.0,20.0,23.0,30.0,16.0,20.0,19.0,18.0,28.0,15.0,101.0,36.0,17.0,19.0,15.0,6.0,9.0,5.0,4.0,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-89.0,14.0,13.0,14.0,19.0,16.0,14.0,16.0,14.0,15.0,14.0,14.0,15.0,15.0,16.0,15.0,13.0,15.0,15.0,14.0,15.0,14.0,15.0,17.0,15.0,16.0,16.0,15.0,19.0,21.0,16.0,17.0,19.0,18.0,19.0,17.0,21.0,17.0,17.0,22.0,16.0,22.0,18.0,15.0,16.0,17.0,26.0,22.0,20.0,22.0,23.0,23.0,24.0,19.0,22.0,18.0,18.0,17.0,17.0,18.0,15.0,16.0,17.0,15.0,16.0,17.0,17.0,18.0,21.0,20.0,20.0,15.0,16.0,12.0,16.0,12.0,14.0,10.0,7.0,13.0,13.0,9.0,6.0,9.0,10.0,8.0,13.0,9.0,19.0,10.0,11.0,17.0,18.0,15.0,20.0,22.0,25.0,26.0,24.0,36.0,29.0,24.0,30.0,31.0,37.0,22.0,28.0,22.0,27.0,41.0,39.0,27.0,29.0,40.0,26.0,24.0,30.0,28.0,31.0,15.0,24.0,29.0,34.0,14.0,11.0,22.0,15.0,24.0,35.0,38.0,85.0,14.0,17.0,18.0,10.0,6.0,9.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-88.0,15.0,13.0,11.0,13.0,17.0,18.0,16.0,17.0,14.0,15.0,13.0,15.0,15.0,14.0,15.0,14.0,15.0,15.0,13.0,13.0,15.0,16.0,16.0,17.0,18.0,18.0,16.0,16.0,17.0,17.0,19.0,15.0,18.0,17.0,20.0,17.0,18.0,17.0,16.0,23.0,22.0,26.0,20.0,13.0,15.0,18.0,24.0,21.0,22.0,20.0,22.0,24.0,21.0,15.0,17.0,17.0,15.0,16.0,16.0,19.0,17.0,17.0,17.0,16.0,15.0,21.0,18.0,17.0,23.0,19.0,22.0,18.0,15.0,11.0,12.0,11.0,12.0,11.0,9.0,9.0,14.0,7.0,6.0,10.0,12.0,9.0,9.0,12.0,14.0,13.0,9.0,20.0,23.0,20.0,21.0,22.0,30.0,24.0,26.0,32.0,22.0,27.0,29.0,33.0,34.0,25.0,31.0,28.0,39.0,35.0,40.0,32.0,31.0,43.0,28.0,24.0,36.0,22.0,19.0,25.0,22.0,31.0,30.0,17.0,25.0,14.0,17.0,28.0,14.0,99.0,23.0,16.0,19.0,15.0,6.0,8.0,6.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-87.0,16.0,16.0,13.0,12.0,12.0,16.0,15.0,13.0,17.0,15.0,16.0,14.0,17.0,15.0,14.0,15.0,13.0,14.0,14.0,13.0,13.0,14.0,15.0,18.0,16.0,18.0,19.0,15.0,15.0,16.0,18.0,18.0,15.0,16.0,17.0,19.0,18.0,19.0,19.0,20.0,20.0,23.0,24.0,18.0,17.0,16.0,21.0,22.0,23.0,24.0,26.0,20.0,26.0,20.0,17.0,18.0,15.0,16.0,16.0,17.0,18.0,17.0,17.0,14.0,14.0,14.0,20.0,18.0,17.0,21.0,23.0,22.0,18.0,12.0,13.0,10.0,10.0,13.0,11.0,13.0,9.0,13.0,8.0,6.0,9.0,10.0,13.0,7.0,14.0,12.0,19.0,11.0,19.0,17.0,19.0,23.0,23.0,32.0,24.0,32.0,26.0,25.0,26.0,30.0,45.0,22.0,25.0,27.0,25.0,45.0,40.0,33.0,31.0,36.0,29.0,21.0,31.0,26.0,30.0,20.0,22.0,25.0,38.0,20.0,17.0,23.0,16.0,23.0,25.0,70.0,66.0,18.0,18.0,18.0,9.0,6.0,8.0,4.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-86.0,14.0,16.0,17.0,15.0,13.0,14.0,16.0,15.0,14.0,15.0,14.0,15.0,13.0,18.0,16.0,15.0,16.0,12.0,15.0,13.0,12.0,13.0,14.0,16.0,17.0,17.0,18.0,19.0,16.0,17.0,17.0,15.0,17.0,15.0,19.0,17.0,19.0,16.0,16.0,16.0,21.0,20.0,25.0,24.0,15.0,18.0,17.0,22.0,21.0,22.0,23.0,22.0,22.0,20.0,22.0,17.0,19.0,16.0,18.0,19.0,15.0,16.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,17.0,23.0,21.0,18.0,13.0,14.0,12.0,7.0,10.0,11.0,13.0,10.0,9.0,10.0,6.0,11.0,9.0,12.0,16.0,13.0,8.0,17.0,16.0,23.0,19.0,21.0,22.0,25.0,26.0,29.0,38.0,22.0,30.0,29.0,33.0,27.0,24.0,25.0,30.0,35.0,36.0,35.0,33.0,28.0,44.0,23.0,22.0,36.0,30.0,15.0,24.0,25.0,30.0,21.0,14.0,20.0,17.0,16.0,29.0,34.0,90.0,17.0,17.0,15.0,16.0,6.0,7.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
